ontology_class_slug	ontology_class_label	confidence	mixs_context_label	mixs_environment_label	agent	timestamp	comment
ENVO_00002058	secondary sludge	0.9	env_medium	WastewaterSludge	claude-3-opus-20240229	2024-05-07T17:00 EDT	Secondary sludge is a specific type of sludge that is produced during the secondary treatment stage of wastewater treatment and can be a relevant environmental medium for studying the biological processes involved.
ENVO_00002057	raw primary sludge	0.9	env_medium	WastewaterSludge	claude-3-opus-20240229	2024-05-07T17:00 EDT	Raw primary sludge is a specific type of sludge that is produced during the primary treatment stage of wastewater treatment and can be a relevant environmental medium for studying the initial stages of the process.
ENVO_00002018	sewage	0.9	env_medium	BuiltEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sewage is a relevant environmental medium in built environments, particularly in wastewater infrastructure.
ENVO_00002018	endosphere	0.9	env_medium	PlantAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	The endosphere, which refers to the interior tissues of plants as a habitat for endophytic microorganisms, is a relevant environmental medium for studies of plant-microbe symbioses and interactions.
ENVO_00002016	sedimentary rock	0.9	env_medium	HydrocarbonResourcesCores	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sedimentary rock is a specific type of rock that is commonly associated with hydrocarbon resources, as many oil and gas deposits are found in sedimentary basins.
ENVO_00002015	rhizoplane	0.9	env_medium	PlantAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	The rhizoplane, which refers specifically to the surface of plant roots as a microbial habitat, is a relevant sub-category of the rhizosphere for plant-associated microbial studies.
ENVO_00002011	fresh water	0.9	env_medium	Water	claude-3-opus-20240229	2024-05-07T17:00 EDT	Fresh water, which has low concentrations of dissolved salts and other solutes, is a major category of liquid water and is a common environmental medium in many aquatic studies.
ENVO_00002010	saline water	0.9	env_medium	Water	claude-3-opus-20240229	2024-05-07T17:00 EDT	Saline water, which has higher concentrations of dissolved salts compared to fresh water, is another major category of liquid water and is a common environmental medium in marine and some inland aquatic environments.
ENVO_00002010	phylloplane	0.9	env_medium	PlantAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	The phylloplane, which refers specifically to the surface of plant leaves as a microbial habitat, is a relevant sub-category of the phyllosphere for plant-associated microbial studies.
ENVO_00002007	sediment	0.9	env_medium	HydrocarbonResourcesCores	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sediment is a common environmental medium in hydrocarbon resource cores, as many hydrocarbon deposits are found in sedimentary rock formations.
ENVO_00002006	liquid water	0.9	env_medium	Agriculture	claude-3-opus-20240229	2024-05-07T17:00 EDT	Water is a crucial environmental medium in agriculture, used for irrigation and livestock.
ENVO_00002006	liquid water	0.9	env_medium	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T17:00 EDT	Liquid water is a common environmental medium in hydrocarbon resource fluids, as water is often co-produced with oil and gas.
ENVO_00002006	liquid water	0.9	env_medium	MiscellaneousNaturalOrArtificialEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Liquid water is a broad category that can encompass many miscellaneous natural or artificial aqueous environments.
ENVO_00002005	air	0.9	env_medium	MiscellaneousNaturalOrArtificialEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Air is another broad category relevant to many miscellaneous natural or artificial gaseous environments.
ENVO_00001998	soil	0.9	env_medium	PlantAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	Soil is a common environmental medium for plant-associated studies, as it is the substrate in which most plants grow and interact with microbial communities.
ENVO_03000033	marine sediment	0.95	env_medium	Sediment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Marine sediment, which encompasses all sediments found in marine environments, is a broad and highly relevant category for studies of ocean biogeochemistry, microbial ecology, and Earth system processes.
ENVO_00005748	rhizosphere soil	0.95	env_medium	PlantAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	Rhizosphere soil, which is the soil directly influenced by plant root secretions and associated microorganisms, is a key environmental medium in plant-microbe interaction studies.
ENVO_00002113	deep marine sediment	0.95	env_medium	Sediment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Deep marine sediment is a specific type of sediment that is highly relevant to studies of ocean floor environments and biogeochemical processes.
ENVO_00002046	activated sludge	0.95	env_medium	WastewaterSludge	claude-3-opus-20240229	2024-05-07T17:00 EDT	Activated sludge is a specific type of sludge that is highly relevant to studies of wastewater treatment processes and the associated microbial communities.
ENVO_00002045	anaerobic sediment	0.95	env_medium	Sediment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Anaerobic sediment, which is characterized by the absence of oxygen, is a key environmental medium for studies of anaerobic microbial processes and biogeochemical cycles in sediments.
ENVO_00002043	phyllosphere	0.95	env_medium	PlantAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	The phyllosphere, which refers to the above-ground portions of plants as a habitat for microorganisms, is another key environmental medium in plant-associated microbial studies.
ENVO_03600007	formation fluid	1	env_medium	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T17:00 EDT	Formation fluids, which include water, oil, and gas in various proportions, are the primary environmental media in hydrocarbon resource fluids and swabs.
ENVO_02000019	bodily fluid material	1	env_medium	HostAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	Bodily fluids, such as blood, saliva, or other secretions, are primary environmental media in host-associated microbiome studies.
ENVO_01000552	natural gas	1	env_medium	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T17:00 EDT	Natural gas is another primary environmental medium in hydrocarbon resource fluids, as it is often co-produced with oil and can also be the main product in some reservoirs.
ENVO_01000157	microbial mat material	1	env_medium	MicrobialMatBiofilm	claude-3-opus-20240229	2024-05-07T17:00 EDT	Microbial mat material is another primary environmental medium for this package, as it specifically refers to the layered, cohesive structures formed by microbial communities in certain environments.
ENVO_01000156	biofilm material	1	env_medium	MicrobialMatBiofilm	claude-3-opus-20240229	2024-05-07T17:00 EDT	Biofilm material is the primary environmental medium for the MicrobialMatBiofilm environment package, as it encompasses the extracellular polymeric substances and microbial cells that make up biofilms.
ENVO_00005755	field soil	1	env_medium	Agriculture	claude-3-opus-20240229	2024-05-07T17:00 EDT	Field soil is a specific type of soil highly relevant to the agriculture environmental extension.
ENVO_00005749	farm soil	1	env_medium	Agriculture	claude-3-opus-20240229	2024-05-07T17:00 EDT	Farm soil is a specific type of soil highly relevant to the agriculture environmental extension.
ENVO_00002985	oil	1	env_medium	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T17:00 EDT	Oil is a primary environmental medium in hydrocarbon resource fluids, as it is the main product extracted from many hydrocarbon reservoirs.
ENVO_00002984	petroleum	1	env_medium	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T17:00 EDT	Petroleum, which includes both oil and gas, is the primary environmental medium in hydrocarbon resource fluids.
ENVO_00002259	agricultural soil	1	env_medium	Agriculture	claude-3-opus-20240229	2024-05-07T17:00 EDT	Agricultural soil is a specific type of soil highly relevant to the agriculture environmental extension.
ENVO_00002044	sludge	1	env_medium	WastewaterSludge	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sludge is the primary environmental medium for the WastewaterSludge environment package.
ENVO_00002007	sediment	1	env_medium	Sediment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sediment is the primary environmental medium for the Sediment environment package.
ENVO_00002006	liquid water	1	env_medium	Water	claude-3-opus-20240229	2024-05-07T17:00 EDT	Liquid water is the primary environmental medium for the Water environment package.
ENVO_00002005	air	1	env_medium	BuiltEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Air is a ubiquitous environmental medium in the built environment, both indoors and outdoors.
ENVO_00002005	air	1	env_medium	Air	claude-3-opus-20240229	2024-05-07T17:00 EDT	Air is the primary environmental medium for the Air environmental package.
ENVO_00001998	soil	1	env_medium	Agriculture	claude-3-opus-20240229	2024-05-07T17:00 EDT	Soil is a highly relevant environmental medium in agricultural settings.
ENVO_00001998	soil	1	env_medium	Soil	claude-3-opus-20240229	2024-05-07T17:00 EDT	Soil is the primary environmental medium for the Soil environment package.
ENVO_00001995	rock	1	env_medium	HydrocarbonResourcesCores	claude-3-opus-20240229	2024-05-07T17:00 EDT	Rock is the primary environmental medium in hydrocarbon resource cores, as cores are typically extracted from solid rock formations.
ENVO_01000339	polar biome	0.5	env_broad_scale	HydrocarbonResourcesCores	claude-3-opus-20240229	2024-05-07T11:45 EDT	Moderate confidence as some hydrocarbon resources, such as Arctic oil and gas, can be found in polar biomes, but acknowledging that this is not the most common setting.
ENVO_01000174	forest biome	0.5	env_broad_scale	HydrocarbonResourcesCores	claude-3-opus-20240229	2024-05-07T11:45 EDT	Moderate confidence as some hydrocarbon resources, such as coal seams, can be found beneath forest biomes, but acknowledging that this is not the most common setting.
ENVO_01000179	desert biome	0.6	env_broad_scale	Soil	claude-3-opus-20240229	2024-05-07T11:45 EDT	Moderate confidence as desert soils are often less developed and more patchy compared to other terrestrial biomes.
ENVO_01000179	desert biome	0.6	env_broad_scale	HydrocarbonResourcesCores	claude-3-opus-20240229	2024-05-07T11:45 EDT	Moderate confidence as some hydrocarbon resources, such as oil sands, can be found in desert environments, but acknowledging that this is not the most common setting.
ENVO_01000177	grassland biome	0.6	env_broad_scale	HostAssociated	claude-3-opus-20240229	2024-05-07T11:45 EDT	Moderate confidence as grassland biomes can host a variety of host-associated microbiomes, such as those associated with grazing animals, but acknowledging that this is not the primary focus of the HostAssociated package.
ENVO_01000174	forest biome	0.6	env_broad_scale	HostAssociated	claude-3-opus-20240229	2024-05-07T11:45 EDT	Moderate confidence as forest biomes can host a variety of host-associated microbiomes, such as those associated with forest-dwelling animals, but acknowledging that this is not the primary focus of the HostAssociated package.
ENVO_00000446	terrestrial biome	0.6	env_broad_scale	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T11:45 EDT	Moderate confidence as some hydrocarbon resource fluids, such as onshore oil and gas, are extracted from terrestrial environments, but acknowledging that offshore resources are more common for fluids and swabs.
ENVO_01000246	village biome	0.7	env_broad_scale	Agriculture	claude-3-opus-20240229	2024-05-07T11:45 EDT	Moderate to high confidence as villages are often associated with agricultural activities, but acknowledging the presence of non-agricultural aspects within villages.
ENVO_01000177	grassland biome	0.7	env_broad_scale	MiscellaneousNaturalOrArtificialEnvironment	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as grassland biomes could be included in the MiscellaneousNaturalOrArtificialEnvironment package if they do not fit into other more specific packages, but acknowledging that grassland biomes are often covered by other packages.
ENVO_01000174	forest biome	0.7	env_broad_scale	MiscellaneousNaturalOrArtificialEnvironment	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as forest biomes could be included in the MiscellaneousNaturalOrArtificialEnvironment package if they do not fit into other more specific packages, but acknowledging that forest biomes are often covered by other packages.
ENVO_00002030	aquatic biome	0.7	env_broad_scale	Air	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as the air above aquatic biomes can be influenced by the release of marine aerosols, water vapor, and other biological particles, but acknowledging that the influence of aquatic biomes on the air microbiome may be less pronounced than that of terrestrial biomes.
ENVO_00000446	terrestrial biome	0.7	env_broad_scale	HostAssociated	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as terrestrial biomes encompass a wide range of potential hosts for host-associated microbiomes, but acknowledging that the HostAssociated package may also include aquatic hosts.
ENVO_01000253	freshwater river biome	0.8	env_broad_scale	Sediment	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as freshwater river biomes often have sediment deposits that host microbial communities, but acknowledging that the Sediment package may be more focused on marine and estuarine sediments, and that river sediments may be more transient than those in lakes or marine environments.
ENVO_01000246	village biome	0.8	env_broad_scale	BuiltEnvironment	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as villages typically include built structures, but acknowledging potential variations in rural or less developed areas.
ENVO_01000219	anthropogenic terrestrial biome	0.8	env_broad_scale	HostAssociated	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as anthropogenic terrestrial biomes, such as urban and agricultural areas, can host a variety of human and animal-associated microbiomes, which are a key focus of the HostAssociated package.
ENVO_01000219	anthropogenic terrestrial biome	0.8	env_broad_scale	Agriculture	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as agricultural environments are heavily influenced by human activities, but acknowledging the inclusion of non-agricultural anthropogenic biomes.
ENVO_01000180	tundra biome	0.8	env_broad_scale	Soil	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence due to the presence of soil ecosystems in tundra biomes, but acknowledging the influence of permafrost and soil-less areas.
ENVO_01000180	tundra biome	0.8	env_broad_scale	PlantAssociated	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as tundra biomes, despite having lower plant diversity and biomass compared to other biomes, still host unique plant-associated microbiomes adapted to the harsh conditions of these environments.
ENVO_01000178	savanna biome	0.8	env_broad_scale	SymbiontAssociated	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as savanna biomes can host a variety of symbiotic relationships between plants, animals, and microorganisms, potentially serving as a relevant environment for the SymbiontAssociated package.
ENVO_01000177	grassland biome	0.8	env_broad_scale	Air	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as grassland biomes can influence the composition of the air microbiome through the release of plant-associated microbes, spores, and other biological particles, but may have a lower impact compared to forest biomes due to lower biomass and structural complexity.
ENVO_01000174	forest biome	0.8	env_broad_scale	Air	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as forest biomes can significantly influence the composition of the air microbiome through the release of plant-associated microbes, spores, and other biological particles.
ENVO_01000048	ocean biome	0.8	env_broad_scale	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as many hydrocarbon resource fluids, such as offshore oil and gas, are extracted from ocean environments, but acknowledging potential terrestrial and freshwater resources.
ENVO_01000020	estuarine biome	0.8	env_broad_scale	FoodFarmEnvironment	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as estuarine biomes can be impacted by agricultural runoff and other food farm-related activities, potentially influencing the microbial communities in these environments.
ENVO_00002030	aquatic biome	0.8	env_broad_scale	MiscellaneousNaturalOrArtificialEnvironment	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as the MiscellaneousNaturalOrArtificialEnvironment package can include a wide range of aquatic environments that do not fit into other specific packages.
ENVO_00002030	aquatic biome	0.8	env_broad_scale	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as many hydrocarbon resource fluids, such as offshore oil and gas, are extracted from aquatic environments, but acknowledging potential terrestrial resources.
ENVO_00000447	marine biome	0.8	env_broad_scale	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as many hydrocarbon resource fluids, such as offshore oil and gas, are extracted from marine environments, but acknowledging potential terrestrial and freshwater resources.
ENVO_00000446	terrestrial biome	0.8	env_broad_scale	MiscellaneousNaturalOrArtificialEnvironment	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as the MiscellaneousNaturalOrArtificialEnvironment package can include a wide range of terrestrial environments that do not fit into other specific packages.
ENVO_00000446	terrestrial biome	0.8	env_broad_scale	HydrocarbonResourcesCores	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as most hydrocarbon resource cores are extracted from terrestrial environments, but acknowledging potential offshore resources.
ENVO_01000252	freshwater lake biome	0.9	env_broad_scale	Sediment	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as freshwater lake biomes often have well-developed sediment layers that host diverse microbial communities, but acknowledging that the Sediment package may be more focused on marine and estuarine sediments.
ENVO_01000247	rangeland biome	0.9	env_broad_scale	Agriculture	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as rangelands are primarily used for livestock grazing, a key component of agriculture, but acknowledging potential non-agricultural rangeland uses.
ENVO_01000219	anthropogenic terrestrial biome	0.9	env_broad_scale	MiscellaneousNaturalOrArtificialEnvironment	claude-3-opus-20240229	2024-05-07T11:45 EDT	Very high confidence as the MiscellaneousNaturalOrArtificialEnvironment package is likely to include many artificial or heavily modified environments associated with human activities.
ENVO_01000219	anthropogenic terrestrial biome	0.9	env_broad_scale	BuiltEnvironment	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as built environments fall under anthropogenic influences, but acknowledging the inclusion of non-built environments within this category.
ENVO_01000219	anthropogenic terrestrial biome	0.9	env_broad_scale	Air	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as anthropogenic terrestrial biomes, such as urban and agricultural areas, can significantly influence the composition of the air microbiome through human activities, land use patterns, and the release of pollutants and other particles.
ENVO_01000181	mangrove biome	0.9	env_broad_scale	Soil	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as mangrove biomes typically develop on sediment-rich soils, but acknowledging variations in substrate composition.
ENVO_01000175	woodland biome	0.9	env_broad_scale	PlantAssociated	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as woodland biomes are characterized by the presence of widely spaced trees and shrubs, which host plant-associated microbiomes, but may have lower plant diversity compared to dense forest biomes.
ENVO_01000020	estuarine biome	0.9	env_broad_scale	WastewaterSludge	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as estuarine biomes can be impacted by wastewater and sludge discharge from human activities, potentially influencing the microbial communities in these environments.
ENVO_01000020	estuarine biome	0.9	env_broad_scale	MicrobialMatBiofilm	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as microbial mats and biofilms are common in estuarine environments, which are characterized by the mixing of freshwater and saltwater.
ENVO_00000873	freshwater biome	0.9	env_broad_scale	MicrobialMatBiofilm	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as microbial mats and biofilms are common in various freshwater environments, such as lakes, rivers, and streams.
ENVO_00000447	marine biome	0.9	env_broad_scale	MicrobialMatBiofilm	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as microbial mats and biofilms are common in various marine environments, such as coastal areas, intertidal zones, and deep-sea habitats.
ENVO_00000446	terrestrial biome	0.9	env_broad_scale	Soil	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as soil is a key component of terrestrial biomes, but acknowledging the existence of soil-less terrestrial systems.
ENVO_00000446	terrestrial biome	0.9	env_broad_scale	Air	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence as the air within and above terrestrial biomes is a key component of the atmospheric environment and can harbor diverse microbial communities influenced by the biome below.
ENVO_01000248	dense settlement biome	0.95	env_broad_scale	BuiltEnvironment	claude-3-opus-20240229	2024-05-07T11:45 EDT	High confidence due to the strong association between dense settlements and built environments, with a small allowance for potential edge cases.
ENVO_01000181	mangrove biome	0.95	env_broad_scale	PlantAssociated	claude-3-opus-20240229	2024-05-07T11:45 EDT	Very high confidence as mangrove biomes are characterized by the presence of mangrove trees, which host unique plant-associated microbiomes adapted to the specific conditions of these environments.
ENVO_01000177	grassland biome	0.95	env_broad_scale	Soil	claude-3-opus-20240229	2024-05-07T11:45 EDT	Very high confidence due to the strong association between grasslands and well-developed soil ecosystems.
ENVO_01000177	grassland biome	0.95	env_broad_scale	PlantAssociated	claude-3-opus-20240229	2024-05-07T11:45 EDT	Very high confidence as grassland biomes are dominated by grass species and often include a variety of other herbaceous plants, which host diverse plant-associated microbiomes.
ENVO_01000174	forest biome	0.95	env_broad_scale	Soil	claude-3-opus-20240229	2024-05-07T11:45 EDT	Very high confidence due to the prevalence of soil ecosystems in forest biomes, with a small allowance for soil-less forest types.
ENVO_01000174	forest biome	0.95	env_broad_scale	PlantAssociated	claude-3-opus-20240229	2024-05-07T11:45 EDT	Very high confidence as forest biomes are characterized by a high diversity and abundance of plants, which host a wide range of plant-associated microbiomes.
ENVO_01000127	marine cold seep biome	0.95	env_broad_scale	MicrobialMatBiofilm	claude-3-opus-20240229	2024-05-07T11:45 EDT	Very high confidence as microbial mats and biofilms are key components of marine cold seep ecosystems, thriving on the unique chemical conditions found in these environments.
ENVO_01000030	marine hydrothermal vent biome	0.95	env_broad_scale	MicrobialMatBiofilm	claude-3-opus-20240229	2024-05-07T11:45 EDT	Very high confidence as microbial mats and biofilms are crucial components of marine hydrothermal vent ecosystems, adapted to the extreme conditions and unique energy sources found in these environments.
ENVO_01000020	estuarine biome	0.95	env_broad_scale	Sediment	claude-3-opus-20240229	2024-05-07T11:45 EDT	Very high confidence as estuarine biomes are characterized by the deposition of sediments from both rivers and the sea, creating unique habitats for microbial communities.
ENVO_00000873	freshwater biome	0.95	env_broad_scale	Sediment	claude-3-opus-20240229	2024-05-07T11:45 EDT	Very high confidence as freshwater biomes, such as lakes and rivers, often have sediments that host distinct microbial communities.
ENVO_00000447	marine biome	0.95	env_broad_scale	Sediment	claude-3-opus-20240229	2024-05-07T11:45 EDT	Very high confidence as marine biomes, particularly in benthic zones, are characterized by the presence of sediments that host diverse microbial communities.
ENVO_03605008	freshwater stream biome	1	env_broad_scale	Water	claude-3-opus-20240229	2024-05-07T11:45 EDT	Exact match between freshwater stream biomes and water environments.
ENVO_01000253	freshwater river biome	1	env_broad_scale	Water	claude-3-opus-20240229	2024-05-07T11:45 EDT	Exact match between freshwater river biomes and water environments.
ENVO_01000252	freshwater lake biome	1	env_broad_scale	Water	claude-3-opus-20240229	2024-05-07T11:45 EDT	Exact match between freshwater lake biomes and water environments.
ENVO_01000249	urban biome	1	env_broad_scale	BuiltEnvironment	claude-3-opus-20240229	2024-05-07T11:45 EDT	Exact match between urban biomes and built environments.
ENVO_01000245	cropland biome	1	env_broad_scale	Agriculture	claude-3-opus-20240229	2024-05-07T11:45 EDT	Exact match between cropland biomes and agricultural environments.
ENVO_01000048	ocean biome	1	env_broad_scale	Water	claude-3-opus-20240229	2024-05-07T11:45 EDT	Exact match between ocean biomes and water environments.
ENVO_00002030	aquatic biome	1	env_broad_scale	Water	claude-3-opus-20240229	2024-05-07T11:45 EDT	Exact match between aquatic biomes and water environments.
ENVO_00000873	freshwater biome	1	env_broad_scale	Water	claude-3-opus-20240229	2024-05-07T11:45 EDT	Exact match between freshwater biomes and water environments.
ENVO_00000447	marine biome	1	env_broad_scale	Water	claude-3-opus-20240229	2024-05-07T11:45 EDT	Exact match between marine biomes and water environments.
